"brentano_die-gruendung-prags-1814" "brentano_ponce-de-leon-1803" "goethe_der-buergergeneral-1793" "goethe_der-grosskophta-1791" "goethe_die-natuerliche-tochter-1803" "goethe_faust-der-tragoedie-zweiter-teil-1832" "goethe_torquato-tasso-1790" "iffland_das-erbtheil-des-vaters-1802" "iffland_der-spieler-1796" "kleist_amphitryon-1807" "kleist_der-zerbrochene-krug-1808" "kleist_die-familie-schroffenstein-1803" "kleist_die-hermannsschlacht-1808" "kleist_penthesilea-1808" "kleist_prinz-friedrich-von-homburg-1810" "kotzebue_der-hyperboreische-esel-1799" "kotzebue_die-deutschen-kleinstaedter-1802" "kotzebue_menschenhass-und-reue-1788" "schiller_die-braut-von-messina-1803" "schiller_die-jungfrau-von-orleans-1801" "schiller_die-piccolomini-1799" "schiller_kabale-und-liebe-1784" "schiller_maria-stuart-1800" "schiller_wallensteins-lager-1798" "schiller_wallensteins-tod-1799" "schiller_wilhelm-tell-1804" "schlegel_alarcos-1802" "tieck_der-gestiefelte-kater-1797" "tieck_die-verkehrte-welt-1800" "tieck_prinz-zerbino-1799" "tieck_ritter-blaubart-1797" "werner_der-vierundzwanzigste-februar-1809"
"zurück" 0.0579964575136762 0.0653940771650111 0.0152765047357165 0.0343558282208589 0.101884870096791 0.0720396217919856 0.10875694836059 0.084991500849915 0.0582164593807886 0.0590911776871713 0.03996003996004 0.0538977901906022 0.0593696027633851 0.111882895902289 0.109705258538726 0.0409332787556283 0.0199269345732315 0.051877004338804 0.179269882659713 0.130144786074508 0.0535905680600214 0.020131255787736 0.0734187438052935 0.0282167042889391 0.102410299550126 0.03813882532418 0.0591949486977111 0.0367940148402527 0.0410130216343689 0.0807284333051723 0.0892904039077683 0.0394011032308905
"lieber" 0.0282144928444911 0.161928191075265 0.0611060189428659 0.0343558282208589 0.0101884870096791 0.0135074290859973 0.0483364214935954 0.344965503449655 0.169356972744112 0.0177273533061514 0.00666000666000666 0.0734969866235484 0.0215889464594128 0.0186471493170482 0.146273678051635 0.163733115022513 0.13948854201262 0.202791926051688 0.0108648413733159 0.00813404912965674 0.00535905680600214 0.0845512743084914 0.00734187438052935 0.0987584650112867 0.0329175962839691 0.03813882532418 0.0295974743488556 0.0981173729073404 0.09227929867733 0.0901154604336807 0.136561794211881 0.026267402153927
"dieses" 0.0924808376569431 0.0311400367452434 0 0.161963190184049 0.132450331125828 0.0157586672669968 0.0926448078627246 0.02999700029997 0.0158772161947605 0.0827276487620398 0.0133200133200133 0.0440981919741291 0.0431778929188256 0.0326325113048343 0.0658231551232356 0.0409332787556283 0.0199269345732315 0.0613091869458593 0.173837461973055 0.142345859768993 0.107181136120043 0.112735032411322 0.154179361991116 0 0.0841227460590322 0.0805152979066023 0.118389897395422 0.0306616790335439 0.0307597662257767 0.0375481085140336 0.0210095068018278 0.052534804307854
"freund" 0.0360518519679609 0.127674150655498 0 0.0736196319018405 0.0254712175241977 0.0202611436289959 0.124869088858455 0.10998900109989 0.0476316485842816 0.0945458842994741 0.0333000333000333 0.0979959821647313 0.167314335060449 0.0466178732926204 0.124332626343889 0.0818665575112567 0.026569246097642 0.108470099981136 0.0162972620599739 0.0488042947779405 0.117899249732047 0.0120787534726416 0.0367093719026467 0 0.0804652353608134 0.0550894143571489 0.0887924230465667 0.141043723554302 0.0974059263816262 0.114521730967802 0 0
"fort" 0.0423217392667367 0.0716220845140597 0.244424075771463 0.0687116564417178 0.0458481915435558 0.0945520036019811 0.0201401756223314 0.07999200079992 0.148187351151098 0.0768185309933227 0.113220113220113 0.0930961830564947 0.0485751295336788 0.135191832548599 0.0511957873180721 0.0409332787556283 0.0996346728661574 0.0707413695529145 0.0760538896132116 0.0610053684724256 0.07502679528403 0.0523412650481137 0.0146837487610587 0.126975169300226 0.0768077246625946 0.101703534197813 0.0591949486977111 0.055191022260379 0.0256331385214806 0.0337932976626302 0.105047534009139 0.0394011032308905
"mutter" 0.095615781306331 0.0778500918631084 0.0152765047357165 0.0294478527607362 0.0254712175241977 0.0270148581719946 0.0161121404978651 0.014998500149985 0.0423392431860281 0 0.0865800865800866 0.17149296878828 0.0161917098445596 0.0652650226096685 0.131646310246471 0.306999590667212 0.13284623048821 0.0424448217317487 0.532377227292481 0.0813404912965674 0.0482315112540193 0.0885775254660386 0.0146837487610587 0.0141083521444695 0.117040342343001 0.0508517670989067 0.138121546961326 0.0122646716134176 0 0.00750962170280672 0.0210095068018278 0.0656685053848174
"kommen" 0.0219446055457153 0.0903061065612057 0.137488542621448 0.117791411042945 0.0203769740193581 0.0720396217919856 0.0161121404978651 0.16998300169983 0.10584810796507 0.0236364710748685 0.0532800532800533 0.0244989955411828 0.0377806563039724 0.0186471493170482 0.0438821034154904 0 0.0996346728661574 0.0848896434634974 0.0380269448066058 0.0284691719537986 0.107181136120043 0.0885775254660386 0.0293674975221174 0.0846501128668172 0.0768077246625946 0.0889905924230867 0.0197316495659037 0.153308395167719 0.15892545883318 0.101379892987891 0.0577761437050265 0.0788022064617809
"weil" 0.0846434785334734 0.108990128608352 0.0305530094714329 0.0539877300613497 0.0203769740193581 0.0202611436289959 0.0402803512446629 0.044995500449955 0.0370468377877745 0.0709094132246056 0.0799200799200799 0.112695379489441 0.053972366148532 0.0932357465852408 0.0731368390258173 0.0818665575112567 0.0464961806708735 0.051877004338804 0.0597566275532377 0.0528713193427688 0.07502679528403 0.0805250231509442 0.0440512462831761 0.0705417607223476 0.0804652353608134 0.0466141198406645 0.10852407261247 0.128779051940884 0.0768994155644417 0.088238055007979 0.0892904039077683 0.105069608615708
"herrn" 0.0579964575136762 0.0217980257216704 0.0152765047357165 0.0049079754601227 0.0101884870096791 0.0472760018009905 0.0201401756223314 0.24997500249975 0.275205080709182 0.0590911776871713 0.17982017982018 0.0195991964329462 0.0809585492227979 0 0.204783149272288 0 0.252407837927599 0.127334465195246 0.0271621034332899 0.0488042947779405 0.0696677384780279 0.0563675162056609 0.0293674975221174 0.211625282167043 0.0438901283786255 0.105941181456056 0.0591949486977111 0.0490586864536702 0.0205065108171845 0.0356707030883319 0.0262618835022848 0.0394011032308905
"hin" 0.0830760067087794 0.0965341139102544 0.0305530094714329 0.0539877300613497 0.10697911360163 0.114813147230977 0.0966728429871909 0.04999500049995 0.0529240539825351 0.0827276487620398 0.0999000999000999 0.0734969866235484 0.0593696027633851 0.116544683231551 0.0658231551232356 0.0204666393778142 0.026569246097642 0.0188643652141105 0.0543242068665797 0.0854075158613958 0.0535905680600214 0.0603937673632081 0.0440512462831761 0.0282167042889391 0.0438901283786255 0.118654123230782 0.0493291239147593 0.0183970074201263 0.0358863939300728 0.0488125410682437 0.0420190136036557 0.052534804307854
"einmal" 0.0172421900716335 0.0529380624669137 0.0611060189428659 0.0392638036809816 0.076413652572593 0.0787933363349842 0.0765326673648594 0.084991500849915 0.132310134956338 0.0236364710748685 0.01998001998002 0.0538977901906022 0.0215889464594128 0.0326325113048343 0.0511957873180721 0.122799836266885 0.192627034207904 0.150914921712884 0.0162972620599739 0.00813404912965674 0.0696677384780279 0.0885775254660386 0.0256965603318527 0.0423250564334086 0.0475476390768443 0.0127129417747267 0.0493291239147593 0.141043723554302 0.153798831128883 0.0901154604336807 0.194337937916907 0.131337010769635
"allen" 0.0799410630593915 0.0342540404197677 0.122212037885732 0.0932515337423313 0.0509424350483953 0.117064385411977 0.056392491742528 0.04999500049995 0.021169621593014 0.047272942149737 0 0.0244989955411828 0.124136442141623 0.0839121719267167 0.0146273678051635 0.0818665575112567 0.0332115576220525 0.0377287304282211 0.0706214689265537 0.117943712380023 0.0589496248660236 0.0281837581028305 0.0587349950442348 0.0846501128668172 0.0548626604732819 0.0678023561318756 0.0493291239147593 0.0674556938737965 0.0717727878601456 0.093870271285084 0.0840380272073113 0.052534804307854
"allein" 0.0548615138642883 0.130788154330022 0.0611060189428659 0.0687116564417178 0.142638818135507 0.0945520036019811 0.221541931845646 0.08999100089991 0.0529240539825351 0.0236364710748685 0.0133200133200133 0.0391983928658925 0.0485751295336788 0 0.0219410517077452 0.0204666393778142 0.0332115576220525 0.051877004338804 0.0543242068665797 0.0772734667317391 0.0803858520900322 0.0402625115754721 0.106457178517676 0.126975169300226 0.0731502139643758 0.0720400033901178 0.10852407261247 0.0122646716134176 0.0153798831128883 0.0187740542570168 0.0315142602027417 0.131337010769635
"himmel" 0.108155555903883 0.0747360881885841 0.0305530094714329 0.0245398773006135 0.0407539480387163 0.0202611436289959 0.0201401756223314 0.01999800019998 0.021169621593014 0.088636766530757 0.0466200466200466 0.0195991964329462 0.0971502590673575 0.0559414479511445 0.160901045856798 0.0613999181334425 0.0797077382929259 0.0424448217317487 0.0977835723598435 0.15047990889865 0.0428724544480171 0.128840037041511 0.0807606181858228 0.0423250564334086 0.0621776818697195 0.0974658869395711 0.0493291239147593 0.0245293432268351 0.0307597662257767 0.0750962170280672 0.0630285204054835 0.0131337010769635
"steht" 0.0579964575136762 0.0685080808395354 0.0916590284142988 0.0736196319018405 0.0509424350483953 0.0675371454299865 0.0644485619914606 0.04999500049995 0.0370468377877745 0.0827276487620398 0.0466200466200466 0.0293987946494194 0.13493091537133 0.139853619877861 0.102391574636144 0.0204666393778142 0.0863500498173364 0.0377287304282211 0.0271621034332899 0.105742638685538 0.0803858520900322 0.0322100092603777 0.0660768694247641 0.112866817155756 0.0731502139643758 0.0720400033901178 0.0394632991318074 0.0674556938737965 0.0666461601558495 0.046935135642542 0.0630285204054835 0.0394011032308905
"frau" 0.0250795491951032 0.0249120293961947 0.0763825236785823 0.0687116564417178 0.0203769740193581 0.0382710490769923 0.0241682107467977 0.134986501349865 0.201111405133633 0.0709094132246056 0.386280386280386 0.00489979910823656 0.0863557858376511 0 0.0365684195129087 0 0.677515775489871 0.25938502169402 0 0.00813404912965674 0.0214362272240086 0.0805250231509442 0.0146837487610587 0.0282167042889391 0.00365751069821879 0.0254258835494533 0.0197316495659037 0 0.0615195324515534 0.0093870271285084 0.0420190136036557 0.052534804307854
"ohne" 0.0376193237926548 0.0903061065612057 0.0763825236785823 0.0834355828220859 0.10697911360163 0.0562809545249887 0.0523644566180617 0.0999900009999 0.127017729558084 0.0354547066123028 0.0266400266400266 0.0195991964329462 0.026986183074266 0.0233089366463102 0.00731368390258173 0.0409332787556283 0.0996346728661574 0.113186191284663 0.0651890482398957 0.0406702456482837 0.0321543408360129 0.0885775254660386 0.0513931206637054 0.0423250564334086 0.0438901283786255 0.0550894143571489 0.10852407261247 0.128779051940884 0.0512662770429611 0.105134703839294 0.0840380272073113 0.052534804307854
"machen" 0.0109723027728577 0.0996481175847787 0.0458295142071494 0.186503067484663 0 0.00675371454299865 0.0483364214935954 0.164983501649835 0.142894945752845 0.0650002954558884 0.00666000666000666 0.0244989955411828 0.0485751295336788 0.00466178732926204 0.0292547356103269 0.0409332787556283 0.112919295914978 0.122618373891719 0.0217296827466319 0.0284691719537986 0.0911039657020364 0.157023795144341 0.0440512462831761 0.0987584650112867 0.0475476390768443 0.0169505890329689 0.0197316495659037 0.177837738394554 0.117912437198811 0.0863606495822773 0.0945427806082252 0.0131337010769635
"ob" 0.0282144928444911 0.056052066141438 0.0152765047357165 0.0932515337423313 0.0407539480387163 0.0405222872579919 0.0523644566180617 0.04999500049995 0.0688012701772956 0.135909708680494 0.186480186480186 0.078396785731785 0.0701640759930915 0.144515407207123 0.0950778907335625 0.122799836266885 0.053138492195284 0.103754008677608 0.0380269448066058 0.0488042947779405 0.0696677384780279 0.0644200185207553 0.0587349950442348 0.0423250564334086 0.0658351925679383 0.0550894143571489 0.0789265982636148 0.055191022260379 0.0666461601558495 0.046935135642542 0.0472713903041126 0.105069608615708
"nacht" 0.125397745975516 0.127674150655498 0.0152765047357165 0.0785276073619632 0.0407539480387163 0.0968032417829806 0.0201401756223314 0.024997500249975 0.0264620269912675 0.112273237605625 0.0799200799200799 0.0342985937576559 0.0971502590673575 0.0466178732926204 0.0950778907335625 0 0.0664231152441049 0.00943218260705527 0.0217296827466319 0.0528713193427688 0.0643086816720257 0.0322100092603777 0.0256965603318527 0.0564334085778781 0.0841227460590322 0.0466141198406645 0.0887924230465667 0 0.0205065108171845 0.0581995681967521 0.0840380272073113 0.131337010769635
"seinen" 0.032916908318573 0.0622800734904867 0.0152765047357165 0.049079754601227 0.0458481915435558 0.0562809545249887 0.136953194231854 0.03999600039996 0.0423392431860281 0.0709094132246056 0.0466200466200466 0.0293987946494194 0.0863557858376511 0.0512796606218824 0.0438821034154904 0.0818665575112567 0.026569246097642 0.0754574608564422 0.0543242068665797 0.0935415649910525 0.128617363344051 0.0805250231509442 0.0440512462831761 0.112866817155756 0.0768077246625946 0.127129417747267 0.0493291239147593 0.104249708714049 0.046139649338665 0.0638317844738571 0.0420190136036557 0.0656685053848174
"seiner" 0.0501590983902064 0.0591660698159624 0.0611060189428659 0.0687116564417178 0.0509424350483953 0.0607834308869878 0.0765326673648594 0.064993500649935 0.0476316485842816 0.047272942149737 0.0666000666000666 0.0832965848400216 0.0701640759930915 0.0978975339145028 0.0950778907335625 0.0818665575112567 0.053138492195284 0.0424448217317487 0.0380269448066058 0.0650723930372539 0.0911039657020364 0.0885775254660386 0.0734187438052935 0.0423250564334086 0.102410299550126 0.07627765064836 0.0394632991318074 0.0490586864536702 0.0410130216343689 0.0488125410682437 0.0420190136036557 0.0788022064617809
"sonst" 0.0391867956173488 0.0778500918631084 0.106935533150015 0.0245398773006135 0.0611309220580744 0.0540297163439892 0.0604205268669943 0.084991500849915 0.0899708917703096 0.047272942149737 0.0799200799200799 0.0391983928658925 0.0701640759930915 0.0699268099389306 0.0365684195129087 0 0.0597808037196945 0.0424448217317487 0.0271621034332899 0.032536196518627 0.0535905680600214 0.0724725208358497 0.0330384347123821 0.0564334085778781 0.0365751069821879 0.0339011780659378 0.0887924230465667 0.153308395167719 0.117912437198811 0.107012109264996 0.0997951573086822 0.0394011032308905
"bald" 0.0485916265655125 0.0840780992121571 0.0916590284142988 0.0932515337423313 0.0967906265919511 0.069788383610986 0.145009264480786 0.06999300069993 0.0370468377877745 0.0236364710748685 0.0266400266400266 0.0342985937576559 0.00539723661485319 0.0279707239755722 0.0365684195129087 0.0409332787556283 0.0929923613417469 0.0660252782493869 0.0162972620599739 0.0122010736944851 0.0321543408360129 0.00402625115754721 0.0183546859513234 0.0564334085778781 0.0438901283786255 0.0296635308076956 0.217048145224941 0.0981173729073404 0.0768994155644417 0.133295785224819 0.0840380272073113 0.0656685053848174
"willst" 0.0485916265655125 0.0653940771650111 0.0458295142071494 0.0343558282208589 0.0458481915435558 0.0270148581719946 0.120841053733989 0.01999800019998 0.0264620269912675 0.112273237605625 0.0666000666000666 0.17149296878828 0.113341968911917 0.22842757913384 0.0731368390258173 0.0204666393778142 0 0.0424448217317487 0.0271621034332899 0.0488042947779405 0.0696677384780279 0.0764987719933969 0.0477221834734408 0.0141083521444695 0.0731502139643758 0.0508517670989067 0.0493291239147593 0.0367940148402527 0.0666461601558495 0.0337932976626302 0.0840380272073113 0.026267402153927
"augen" 0.0501590983902064 0.0653940771650111 0.0611060189428659 0.103067484662577 0.0713194090677534 0.0720396217919856 0.0362523161201966 0.044995500449955 0.0158772161947605 0.0590911776871713 0.0666000666000666 0.0391983928658925 0.026986183074266 0.0466178732926204 0.0585094712206538 0 0.053138492195284 0.0660252782493869 0.0923511516731856 0.0854075158613958 0.0643086816720257 0.0805250231509442 0.0844315553760875 0 0.0438901283786255 0.118654123230782 0.10852407261247 0.0797203654872141 0.046139649338665 0.0544447573453487 0.0630285204054835 0.0656685053848174
"sagt" 0.0172421900716335 0.0591660698159624 0.229147571035747 0.0294478527607362 0.0305654610290372 0.0270148581719946 0.0322242809957303 0.044995500449955 0.0370468377877745 0.0768185309933227 0.27972027972028 0.0881963839482581 0.11873920552677 0.0699268099389306 0.117018942441308 0 0.0199269345732315 0.0235804565176382 0.0108648413733159 0.0650723930372539 0.0535905680600214 0.0563675162056609 0.132153738849528 0.112866817155756 0.0987527888519074 0.07627765064836 0.0394632991318074 0.0674556938737965 0.0512662770429611 0.0544447573453487 0.0735332738063974 0.0394011032308905
"kind" 0.0783735912346976 0.112104132282876 0 0.112883435582822 0.117167600611309 0.0180099054479964 0.028196245871264 0.054994500549945 0.190526594337126 0.0236364710748685 0.0599400599400599 0.0979959821647313 0.0647668393782383 0.0326325113048343 0.0731368390258173 0 0.053138492195284 0.0377287304282211 0.0543242068665797 0.0447372702131121 0.07502679528403 0.108708781253775 0.00734187438052935 0.0423250564334086 0.0512051497750631 0.0466141198406645 0.0789265982636148 0.0245293432268351 0.0666461601558495 0.0281610813855252 0.0892904039077683 0.0919359075387444
"unter" 0.0423217392667367 0.0498240587923894 0.0611060189428659 0.0687116564417178 0.0509424350483953 0.0360198108959928 0.028196245871264 0.08999100089991 0.0635088647790421 0.0118182355374343 0.00666000666000666 0.0195991964329462 0.0161917098445596 0.0699268099389306 0.0511957873180721 0.0204666393778142 0.0597808037196945 0.146198830409357 0.0814863102998696 0.0732064421669107 0.0803858520900322 0.0885775254660386 0.0403803090929114 0.169300225733634 0.0512051497750631 0.101703534197813 0.00986582478295185 0.0919850371006316 0.0768994155644417 0.0788510278794706 0.115552287410053 0.026267402153927
