"participant","itemId","regionId","roiRelPosition","elapsedTime","timeInterval","keyCode","string","setName","groupName","tag1","tag2"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillersm08","fillersm08_3",NA,296562,840,"KBD:32"," die Hände schmutzig machen.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillersm08","fillersm08_4",NA,300599,4037,"KBD:32"," Die Motive, die inneren Konflikte, und natürlich mit welcher Technik die Täter gefasst werden.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillersm08","fillersm08_5",NA,302779,2180,"KBD:32"," Am meisten fasziniert ihn noch immer die DNA,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillersm08","fillersm08_6",NA,305311,2532,"KBD:32"," und wie so etwas Kleines so deutliche Spuren hinterlässt.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_fixation",NA,305781,470,"KBD:32","X","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_0",NA,310607,4826,"KBD:32","Merve ist seit kurzem verliebt und nur noch auf fernen Planeten anzutreffen.","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_1",NA,313401,2794,"KBD:32"," Es geschah ohne Countdown ziemlich schnell vor zwei Wochen.","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_2",NA,315173,1772,"KBD:32"," Sie sagt, dass es etwa 3 Sekunden dauerte","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_3",NA,316737,1564,"KBD:32"," und schon hatte sie die Umlaufbahn verlassen.","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_4",NA,317565,828,"KBD:32"," Sie schwebte durch den Raum.","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_5",NA,320195,2630,"KBD:32"," Seither ist um sie herum alles voller Sternenstaub und Glitzer.","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_6",NA,323634,3439,"KBD:32"," Dennoch hat Merve ein wenig Angst, was sie von Zeit zu Zeit doch dazu zwingt,","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM10","EM10_7",NA,325328,1694,"KBD:32"," auf dem Planeten zu landen, um sich ein wenig zu erden.","all","EM","RUB","10EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_fixation",NA,325763,435,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_0",NA,329774,4011,"KBD:32","Helen hatte acht Jahre an der medizinischen Fakultät verbracht","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_1",NA,331539,1765,"KBD:32"," und weitere vier Jahre mit der Ausbildung zur Herzchirurgin,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_2",NA,332720,1181,"KBD:32"," bevor sie ihren ersten Job bekam.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_3",NA,335062,2342,"KBD:32"," Trotz dieser langen Zeit hat sie ihre Entscheidungen nie in Frage gestellt.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_4",NA,336134,1072,"KBD:32"," Schon als Kind wollte sie Ärztin werden.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_5",NA,340100,3966,"KBD:32"," Am stärksten fühlte Helen sich immer zu Beginn einer Operation,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_6",NA,341587,1487,"KBD:32"," wenn sie ihr Skalpell nahe am Herzen ansetzte,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc03","fillerlc03_7",NA,343014,1427,"KBD:32"," das Leben ihrer PatientInnen in ihren Händen.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_fixation",NA,343472,458,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_0",NA,345345,1873,"KBD:32","Lea hatte sich angewöhnt,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_1",NA,347747,2402,"KBD:32"," ihren Bruder Matti nur noch als das Grab der Familie vorzustellen,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_2",NA,350721,2974,"KBD:32"," seit dieser immer mehr in den dunklen Machenschaften einer Bande Kleinkrimineller aufging.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_3",NA,352609,1888,"KBD:32"," Er empfand sein neues Leben hingegen durchaus als Bereicherung","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_4",NA,353304,695,"KBD:32"," und hatte keine Ahnung,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_5",NA,354019,715,"KBD:32"," warum sie ihm vorwarf,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_6",NA,356275,2256,"KBD:32"," er würde das Gold der Familie versilbern.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem14","fillerem14_7",NA,358274,1999,"KBD:32"," Er dachte immer, mit ihr auf einer Wellenlänge gewesen zu sein.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","MM18","MM18_fixation",NA,358753,479,"KBD:32","X","all","MM","RUB","18MM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","MM18","MM18_0",NA,360941,2188,"KBD:32","Für Lars war das Aufstehen eine Zwangsarbeit.","all","MM","RUB","18MM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","MM18","MM18_1",NA,365292,4351,"KBD:32"," Jeden Morgen weigerte er sich so lange, das Steuer seines Lebens zu übernehmen,","all","MM","RUB","18MM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","MM18","MM18_2",NA,366391,1099,"KBD:32"," bis Xenia ihn wachrüttelte.","all","MM","RUB","18MM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","MM18","MM18_3",NA,368875,2484,"KBD:32"," Bis ins hohe Alter wuchs er aus seinen Kinderschuhen nie ganz heraus.","all","MM","RUB","18MM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","MM18","MM18_4",NA,371180,2305,"KBD:32"," Aber zu seinem Glück setzte Xenia ihm auch nie die Pistole auf die Brust.","all","MM","RUB","18MM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem17","fillerem17_fixation",NA,371578,398,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem17","fillerem17_0",NA,376088,4510,"KBD:32","Esra wollte ihren ehemaligen Arbeitgeber vor Gericht in Frikassee verwandeln.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem17","fillerem17_1",NA,379350,3262,"KBD:32"," Doch sie wusste nicht, dass die Firma sich von einem der gefährlichsten Raubtiere im Meer vertreten ließ.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem17","fillerem17_2",NA,381236,1886,"KBD:32"," Keines seiner Opfer war je von ihm verschont worden.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem17","fillerem17_3",NA,382400,1164,"KBD:32"," Der Anwalt war ein Hai.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem17","fillerem17_4",NA,386028,3628,"KBD:32"," Wen er zwischen die Zähne bekam, der konnte damit rechnen, im Gerichtssaal zerfetzt zu werden.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_fixation",NA,386395,367,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_0",NA,388312,1917,"KBD:32","Ronja ist in den Bergen aufgewachsen","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_1",NA,390646,2334,"KBD:32"," und an ein naturnahes und körperlich anspruchsvolles Leben gewöhnt.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_2",NA,391721,1075,"KBD:32"," Abends, nach einem langen Tag,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_3",NA,392334,613,"KBD:32"," beschäftigt sie sich auch gerne künstlerisch,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_4",NA,392518,184,"KBD:32"," stellt Figuren her.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_5",NA,392691,173,"KBD:32"," Zuletzt hat sie einen Luchs gemacht.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_6",NA,392863,172,"KBD:32"," Der ist aus demselben Holz geschnitzt","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_7",NA,393015,152,"KBD:32"," wie das Nachtkästchen, dass sie sich gebaut hat.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_8",NA,393179,164,"KBD:32"," Ronja hat über die Jahre vielerlei Fertigkeiten erlernt.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_9",NA,393444,265,"KBD:32"," Sie sehnt sich jedoch auch nach Neuem.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc07","fillerlc07_10",NA,393607,163,"KBD:32"," Ihr großes Ziel ist eine Reise durch die Mongolei.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_fixation",NA,393770,163,"KBD:32","X","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_0",NA,394089,319,"KBD:32","Jede neue Information wurde von Erna wie ein Buch in ihr mentales Bücherregal gestellt.","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_1",NA,394252,163,"KBD:32"," Die Abteilung für Naturwissenschaften war besonders gut sortiert.","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_2",NA,394404,152,"KBD:32"," Erna war eine wandelnde Bibliothek.","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_3",NA,394565,161,"KBD:32"," Wenn es darauf ankam,","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_4",NA,394715,150,"KBD:32"," konnte sie immer auf dieses Archiv zurückgreifen.","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","EM26","EM26_5",NA,394866,151,"KBD:32"," Immerhin hatte sie dort sämtliche Einträge von ‚A‘ wie ‚Amalgam‘ bis ‚Z‘ wie ‚Zentrifugalkraft‘ gelagert.","all","EM","RUB","26EM"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","LC12","LC12_fixation",NA,395022,156,"KBD:32","X","all","LC","RUB","12LC"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","LC12","LC12_0",NA,395167,145,"KBD:32","Harry war sich sicher, dass er seinen ersten Fallschirmsprung gut meistern würde.","all","LC","RUB","12LC"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","LC12","LC12_1",NA,395318,151,"KBD:32"," Es war sein größter Traum, wenn auch zugleich seine größte Angst, einmal mit dem Fallschirm aus einem Flugzeug zu springen.","all","LC","RUB","12LC"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","LC12","LC12_2",NA,395472,154,"KBD:32"," Es war ein turbulenter Fall.","all","LC","RUB","12LC"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","LC12","LC12_3",NA,395621,149,"KBD:32"," Harry hatte jedoch den Spaß seines Lebens.","all","LC","RUB","12LC"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","LC12","LC12_4",NA,395760,139,"KBD:32"," Mächtig durchgeschüttelt kam er wieder heil am Boden an und sprang sofort nochmal.","all","LC","RUB","12LC"
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem22","fillerem22_fixation",NA,395914,154,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem22","fillerem22_0",NA,396069,155,"KBD:32","Anna und Luisa waren ein Herz und eine Seele.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem22","fillerem22_1",NA,396208,139,"KBD:32"," Lange Zeit steuerten sie gemeinsam durch dick und dünn,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem22","fillerem22_2",NA,396370,162,"KBD:32"," bis sie eines Tages vom Kurs abkamen ","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem22","fillerem22_3",NA,396528,158,"KBD:32","und ihre Freundschaft ","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerem22","fillerem22_4",NA,396672,144,"KBD:32"," den Bach runter ging. ","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc23","fillerlc23_fixation",NA,396834,162,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc23","fillerlc23_0",NA,397340,506,"KBD:32","Endlich war es da -","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc23","fillerlc23_1",NA,397545,205,"KBD:32"," das lang ersehnte Wochenende im Vergnügungspark.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc23","fillerlc23_2",NA,397881,336,"KBD:32"," Tom und seine FreundInnen reihten sich wieder und wieder in die Schlangen der Wartenden. ","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc23","fillerlc23_3",NA,398063,182,"KBD:32"," Sie ließen keines der Fahrgeschäfte aus. ","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","fillerlc23","fillerlc23_4",NA,398257,194,"KBD:32"," Ihr Highlight war ein Ritt auf der Achterbahn.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:03:47 GMT+0200 (CEST)","instruction4",NA,NA,403101,4844,"KBD:32","ENDE des Test. Drücken Sie bitte noch einmal die [Leertas...",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","title",NA,NA,3532,3532,"KBD:32","GROUP 1: self paced essai",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction1",NA,NA,5121,1589,"KBD:32","press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction2",NA,NA,9006,3885,"KBD:32","Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice01","practice01_fixation",NA,9838,832,"KBD:32","X",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice01","practice01_0",NA,12739,2901,"KBD:32","Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice01","practice01_1",NA,15642,2903,"KBD:32"," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice02","practice02_fixation",NA,16951,1309,"KBD:32","X",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice02","practice02_0",NA,19294,2343,"KBD:32","Lassen Sie sich Zeit, die Texte und Fragen genau zu lesen.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice02","practice02_1",NA,21261,1967,"KBD:32"," Lesen Sie diese dennoch im gewohnten Tempo.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_fixation",NA,21995,734,"KBD:32","X",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_0",NA,27852,5857,"KBD:32","Es geht bei den folgenden Texten nicht um schnelles Lesen.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_1",NA,30840,2988,"KBD:32"," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","practice03","practice03_2",NA,32430,1590,"KBD:32"," Sie können den Test auch jederzeit abbrechen.",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","instruction3",NA,NA,33294,864,"KBD:32","Lesen Sie:",NA,NA,NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_fixation",NA,33860,566,"KBD:32","X","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_0",NA,45004,11144,"KBD:32","John fuhr das Formel-1-Rennen wie ein geölter Blitz.","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_1",NA,50226,5222,"KBD:32"," Er ritt förmlich auf Lichtwellen durch die Kurven.","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_2",NA,52470,2244,"KBD:32"," Seine Hände waren schon Wackelpudding,","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_3",NA,55191,2721,"KBD:32"," aber er schaffte es dennoch, seinen Gaul richtig zu steuern.","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_4",NA,57173,1982,"KBD:32"," Kurz vor dem Ziel wurde er zur kleinen Maus.","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_5",NA,60707,3534,"KBD:32"," Er wurde von seinen Dämonen eingeholt, die ihm sagten, er hätte keinen Triumph verdient.","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_6",NA,62585,1878,"KBD:32"," Bis von der Tribüne stehende Ovationen kamen","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","MM2","MM2_7",NA,65329,2744,"KBD:32"," und zu Johns Elixier wurden, ihm die Zweifel nahmen und ins Ziel katapultierten.","all","MM","RUB","2MM"
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_fixation",NA,66910,1581,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_0",NA,70077,3167,"KBD:32","Die Gefühle seiner Mitmenschen berührten Simon nicht.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_1",NA,72036,1959,"KBD:32"," Wenn jemand um ihn herum zu emotional war,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_2",NA,73106,1070,"KBD:32"," wurde er zum Stein.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_3",NA,79859,6753,"KBD:32"," Er war kein guter Zuhörer,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_4",NA,82168,2309,"KBD:32"," der durch seine bloße Anwesenheit Trost und Wärme gespendet hätte.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillersm25","fillersm25_5",NA,87526,5358,"KBD:32"," Vielmehr blieb er regungslos und ließ sein Gegenüber mit dessen Problemen allein. ","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_fixation",NA,88172,646,"KBD:32","X","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_0",NA,92245,4073,"KBD:32","Martin ist Autor von Kochbüchern.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_1",NA,97467,5222,"KBD:32"," Er kocht nicht nur aus Leidenschaft,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_2",NA,101624,4157,"KBD:32"," sondern ist darin sogar etwas obsessiv.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_3",NA,104176,2552,"KBD:32"," Daher lebt er in einer großen Wohngemeinschaft,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_4",NA,105830,1654,"KBD:32"," damit er große Mengen für viele Menschen kochen kann.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_5",NA,107404,1574,"KBD:32"," Heute gibt es Gans.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_6",NA,108603,1199,"KBD:32"," Schon an der geschlossenen Haustür kann man","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_7",NA,109424,821,"KBD:32"," den Braten riechen.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_8",NA,112367,2943,"KBD:32"," Martin erfindet täglich neue Rezepte und es kommt selten vor,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_9",NA,113479,1112,"KBD:32"," dass es jemanden nicht schmeckt.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_10",NA,115380,1901,"KBD:32"," Daher lädt er auch gerne Gourmets ein,","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","fillerlc16","fillerlc16_11",NA,115994,614,"KBD:32"," die spannend über Essen reden können.","all","filleritems",NA,NA
"Wed Jul 14 2021 12:06:33 GMT+0200 (Mitteleuropäische Sommerzeit)","EM5","EM5_fixation",NA,116911,917,"KBD:32","X","all","EM","RUB","5EM"
